,lines,month,ridership,additional_platform_time,additional_train_time,over_five_mins_perc,wait_assessment,service_delivered,terminal_on_time_performance,percent_late,infra_critical,noninfra_critical,infra_noncritical,noninfra_noncritical
0,1,1,95010.89655172414,0.6999114,0.5234027,0.07730745,0.77876055,0.99069005,0.83726877,0.03394333,0.0,0.0,1082.0,572.0
1,1,2,91154.4827586207,1.0039914,0.5949038,0.09609109,0.7481025,0.97463536,0.80843043,0.041466758,4.0,1.0,1200.0,477.0
2,"1,2,3",1,390608.75,2.6245348187891464,1.655574975383463,0.3144994280347445,2.1632972454724624,2.889625493227431,2.3886766595621016,0.10740239556306236,4.834079595585793,3.222719730390528,2959.8575242585407,2005.7899141649614
3,"1,2,3",2,362506.25,2.9371125801429305,1.690338482505291,0.3212399860661349,2.150877071980825,2.8796296224252966,2.3393604312391263,0.12509193518593145,6.4797299028621556,3.189572469571298,3094.6984917190357,1572.0510884403266
4,"1,R,W",1,241655.0,4.284014387937544,0.2336089329905765,0.4050683037095374,0.9271992645034897,1.5986856794178324,1.48223169555299,0.03246895562279748,9.170301866235473,1.1703018662354738,3565.8440065371196,585.4421569254771
5,"1,R,W",2,220487.0,3.788253196349584,0.23338144083579163,0.3864944059277635,0.9767897235717515,1.6330564605454945,1.4827362626940501,0.04140517768742594,10.16323768533222,2.0,2950.3029623557995,537.802846211092
6,2,1,28705.0,1.1232483,0.58728504,0.14276768,0.6507053,0.9361881,0.7133803,0.04169014,3.0,2.0,1145.0,890.0
7,2,2,28112.0,1.1653521,0.53256625,0.13321753,0.67777085,0.94222224,0.7185355,0.043968618,1.0,2.0,1042.0,680.0
8,"2,3",1,85595.5,2.0511988583524907,1.152761713331806,0.2571085512549142,1.3428149896345474,1.8790508083832227,1.521710535806275,0.07480306108882454,6.0,4.0,1808.8434866450089,1503.6836689609925
9,"2,3",2,80225.7,1.9146566946107826,1.0721577700762701,0.23328007801234155,1.379730122906436,1.8940735528298618,1.509735307597917,0.08379577418857667,1.1181650911901455,2.236330182380291,1770.066772463692,1129.8410888006279
10,"2,3,4,5",1,84722.0,3.898035233673303,2.424096758212324,0.5220792670748343,2.6517063115083483,3.7568378341963,3.087567255414907,0.13790407505348684,9.05675110487023,7.82227831963664,3362.6927117152245,3287.953051655458
11,"2,3,4,5",2,79970.0,3.794794454692881,1.8414903595403689,0.4581694480222531,2.722404419631097,3.7730392093813467,3.150243786182181,0.14928814449180547,8.893094091161954,3.0441494046251387,3243.324998482798,2066.6078690663317
12,"2,3,4,5,SF",1,136524.0,4.82936452763989,2.991532393236585,0.646578168269925,3.3358230682647165,4.6997131643770444,3.873508076160885,0.17016292184130422,11.175327703669712,9.652084130284031,4151.681219791677,4057.9148286401914
13,"2,3,4,5,SF",2,130247.0,4.704169433102823,2.2727536455707464,0.5685770152188674,3.423621061943292,4.719916682375237,3.9514617311336546,0.18416764738547664,10.970865920547908,3.755380817734558,4001.680561487102,2549.971209525564
14,"2,4,5",1,89903.0,2.980958145436678,1.8514416113323797,0.40708878487671585,1.9618766751065655,2.8140930937364868,2.2772276881802545,0.10543055145677549,6.23145279340379,5.832827300968079,2710.8884122076524,2655.836515465715
15,"2,4,5",2,87803.0,3.0378489761538443,1.3208733980293421,0.3578483041419702,2.0233156729267168,2.8223527555000256,2.3526302652966127,0.11050046236337502,8.340718749043315,2.8550686357045483,2526.310504085462,1623.3461044770895
16,"2,5",1,48996.76,2.1476048027646626,1.2118920291770912,0.2796989737154957,1.2861475654186532,1.841798431373559,1.4704037701335817,0.07395129797970039,3.100964649687818,4.966345116770728,1976.9041821662845,1792.5624865180196
17,"2,5",2,47173.28,2.142382702967213,0.8994488576106796,0.24590055453359538,1.336915715601477,1.8669233532139717,1.5297404482216077,0.08335943810133012,2.9979925682830753,3.0020074317169243,1628.9153888629173,1253.2147951937109
18,3,1,32094.090909090908,0.89919573,0.5622657,0.110155426,0.6982059,0.94384545,0.82231027,0.031850047,3.0,2.0,593.0,573.0
19,3,2,30342.636363636364,0.6935546,0.5405329,0.09561981,0.7052005,0.9531416,0.80093676,0.039272204,0.0,0.0,686.0,419.0
20,"3,4",1,207677.0,1.7442792634849313,1.212209571918654,0.2418023269366062,1.3667886126224706,1.916173709337921,1.6194364002599804,0.06379792676007076,6.0,2.82324857380801,1376.6337310431024,1490.788167874253
21,"3,4",2,194581.0,1.6454356432368236,0.9426479274878639,0.21179005261959183,1.3861802765321185,1.9066738711922642,1.6217956018467796,0.06568053111570292,5.936349981221259,0.0,1614.2030792338273,807.1309800976494
22,4,1,49592.0,0.85321134,0.63677436,0.12841882,0.6730322,0.96805006,0.80090886,0.031933185,3.0,1.0,755.0,866.0
23,4,2,48366.454545454544,0.9111348,0.4239479,0.11292879,0.68480015,0.95347065,0.8177165,0.028437367,5.0,0.0,890.0,393.0
24,"4,5",1,136210.33333333334,1.860195852368719,1.2635837312449654,0.2644567545218634,1.3111089620889094,1.8778696411443696,1.5629708184367965,0.06386599405126914,3.249155627840657,3.833896248106229,1570.518576187506,1765.9270805899655
25,"4,5",2,127204.33333333333,1.8830257521324103,0.7946681546019922,0.22559137018281283,1.3457745352717618,1.8802296435471617,1.629567472340609,0.06702370623918022,7.217997521296294,0.9273341595679021,1498.0904154913578,952.9201487222224
26,"4,5,6",1,330853.0,3.0923899819162504,1.8673182834119388,0.38220925637367664,2.0454899059902,2.843059638922743,2.43029629439075,0.09359436755800876,4.0428220630956515,13.843474158366455,2513.745384796338,2783.305168052436
27,"4,5,6",2,303800.0,3.044736601317419,1.420592974379833,0.33563352826344356,2.058820459635127,2.8470593410434835,2.473609179003223,0.10281423679396037,6.201268023396706,4.641871533366926,2479.0691182488554,1832.5325428718859
28,"4,5,6,J,Z",1,234885.0,4.1849256366884156,2.4068490781880727,0.5270089865163632,2.762652486445427,3.797850037401619,3.274433245046929,0.11196167465938509,4.836200514454648,16.56016906053663,3210.21893985548,3414.643983568197
29,"4,5,6,J,Z",2,225617.0,4.110206703559369,1.9158394051694267,0.47723898242175183,2.781650586833458,3.809920229320984,3.3253670246286404,0.12231392527174953,7.808418658723997,5.522246194280517,3153.5522337015473,2250.3461451775215
30,5,1,25162.2,1.0209124,0.6259068,0.13672803,0.6349107,0.9045454,0.75854343,0.031932775,0.0,3.0,821.0,903.0
31,5,2,24655.6,0.9766518,0.36654934,0.11264172,0.6591074,0.92466587,0.81139135,0.039381612,2.0,1.0,586.0,573.0
32,6,1,88025.79310344828,1.157177,0.6107018,0.12134718,0.7148066,0.95867026,0.8460095,0.03027583,1.0,8.0,904.0,984.0
33,6,2,86027.24137931035,1.1133116,0.57568085,0.11064738,0.7042191,0.9609578,0.83761084,0.03528968,0.0,3.0,930.0,791.0
34,7,1,146027.5,0.8874427,0.34600908,0.08022202,0.7164032,0.94738626,0.9342823,0.03370866,1.0,1.0,699.0,229.0
35,7,2,135256.25,1.2637489,0.73836136,0.11219744,0.65786195,0.90361917,0.90589875,0.04569694,2.0,1.0,749.0,398.0
36,"7,E,F,M,R",1,485404.0,8.377609819375731,-0.49156368561253927,0.7784463078022197,2.750321070269783,4.2452736077982385,3.9968006438807926,0.15867396719942817,22.38741080464325,4.614852344383392,6992.857756595915,1475.804340694475
37,"7,E,F,M,R",2,446708.0,8.364595820420206,0.5759419076824744,0.8194412256759964,2.8109947115078695,4.27983606280031,3.8381302666068935,0.2003330684728295,23.650975004268933,3.2289226806026727,6849.737661263603,1696.340433069756
38,"7,N,W",1,113261.0,2.5101601340253774,0.6914725673957096,0.23178868270562353,1.3587352364828142,1.865394919332211,1.7393112948077465,0.041558297212717345,4.301398761085371,1.23286707963821,2372.258808859474,637.5091033646589
39,"7,N,W",2,110647.0,2.665317846409032,1.1629975218144033,0.2625045670479651,1.3104930507025037,1.8246712830325018,1.7239124800135561,0.05664882661839715,3.2396634570804337,2.0,2022.6322146145008,821.0911059163458
40,A,1,37752.64705882353,1.4231993,0.573744,0.14961956,0.64248127,0.94197226,0.80328834,0.036054023,1.0,0.0,1253.0,422.0
41,A,2,36138.294117647056,0.8700609,0.26011184,0.12354508,0.6767137,0.9650493,0.83270174,0.03045614,0.0,1.0,896.0,296.0
42,"A,B,C,D,1",1,599400.0,7.494621448909908,3.6263952301374447,0.7836081669936427,3.3674634549586355,4.6653214338385585,3.8368926376199273,0.20652609645916764,2.6702050504329455,2.3532387308269334,5831.91768354697,2357.692799984812
43,"A,B,C,D,1",2,585186.0,6.247388296573733,2.7677330992714504,0.7369343643832934,3.423770032902501,4.71396546084163,3.8663532423831337,0.21115875483335306,13.157668990774535,5.111813259087322,5216.765642007974,1796.3702916976235
44,"A,C",1,111118.0,3.2150456331086956,1.1190978715241995,0.3179407575019969,1.299399889179042,1.8624302345483572,1.544900120452546,0.08569883461142441,2.0,0.0,2312.2218757471746,844.6920647294744
45,"A,C",2,106231.5,2.182102141005675,0.5428276762724888,0.2675941387587052,1.3727827103114187,1.9137156517865603,1.6020049862915748,0.07740379703349065,0.6850891632142145,1.3149108367857854,1718.0103703728648,600.2210699585705
46,"A,C,1",1,223881.0,3.589131563794182,1.6295243528293635,0.3659318485398039,2.124492196978572,2.8744713247781153,2.405438305256256,0.11644494824414224,1.641007744755486,0.0,3367.616623021649,1470.4166800771466
47,"A,C,1",2,208760.0,3.154434011284943,1.2553696433231034,0.3499733278530954,2.143326666992955,2.8948158693510595,2.4131366094645035,0.1198760050941005,6.015134611951476,2.4394782777079596,3042.0142336065765,1141.547493924594
48,"A,C,B,D",1,196045.0,7.433657648532816,3.2644272308343303,0.7698059526507001,2.5045232293977926,3.628549720370332,2.9437346532678315,0.1784698573332462,3.09726226798062,2.729602180686121,4817.3967679493135,1705.3566792970514
49,"A,C,B,D",2,199964.0,5.44561489615383,2.1387615422381883,0.6830979025208033,2.6234845486024314,3.7131002021866544,3.0289601294811392,0.17032215571819165,8.030402240274721,4.1302343745031385,3887.7286152369725,1222.3941738174713
50,"A,C,E",1,454283.5,4.5105391036022535,0.5441353622802624,0.4277611027577186,1.8434480848923243,2.6996695385350233,2.3458715183240724,0.1113830746119025,7.709592274726539,0.0,3948.5806076047634,1087.66617281666
51,"A,C,E",2,427922.5,3.60928947297796,0.32435582456047474,0.40209409609624425,1.8993411517179357,2.732066955041554,2.3302944079831684,0.10607679980551718,8.969792159716377,2.381012376003071,3511.106505700718,999.2164221461904
52,"A,C,E,2,3,R,W",1,581151.0,9.593248423689529,1.1917073841046018,0.9488585844707098,3.433995402881053,5.203843304135525,4.536425706020438,0.1797178361599364,22.59257828468509,5.046265795824603,8202.97592135868,2685.663254176505
53,"A,C,E,2,3,R,W",2,543510.0,8.663927107863465,1.2776237952094232,0.9115900554490866,3.539809796089771,5.260954236006072,4.471150602374644,0.19949560087282142,21.698199474722898,5.54828710992133,7490.951228467157,2346.6116776941053
54,"A,C,E,B,D,F,M",1,349310.0,12.667604132093606,1.9152068888274993,1.245734190393916,4.135067805736635,6.172743141531233,5.26843281866187,0.2708924593000229,22.272474542046915,5.384526705101566,9771.254168738917,2789.3376936783106
55,"A,C,E,B,D,F,M",2,343823.0,10.52358984284054,1.5845954499115482,1.1824868999006417,4.364727856540578,6.325558374489554,5.213534342363416,0.2869322562882101,23.333962801181464,4.950419830354563,8905.30150834256,2400.2211495201336
56,"A,C,E,L",1,407967.0,5.560832443153118,1.1006028895794246,0.523378665238738,2.5714387731945467,3.669851255310817,3.2506666560863975,0.14619351648762546,8.80821029917573,0.937180533666313,4676.04339028228,1444.0779789770497
57,"A,C,E,L",2,374625.0,5.530694598342354,1.0291996923075724,0.5203563503397961,2.6070362917193557,3.6924439540587106,3.218396711198655,0.14111033550358673,10.058629491897555,4.3271577028233175,4253.123228271454,1380.942827840979
58,"A,C,F,R",1,303539.0,7.7866901574335285,0.472928389823187,0.7388855510620461,2.062734568379903,3.348302009868803,2.930691195687362,0.1523654397396624,18.27359682706487,3.5683992067662182,6457.9232341106635,1517.6896060460228
59,"A,C,F,R",2,319951.0,6.397304600041757,0.19803722083387854,0.6717112494457759,2.278807275722089,3.502722377139165,2.944182720215319,0.1659864569305055,14.107206859081536,2.1714722985874366,5512.332803738001,1241.4356864334177
60,"A,C,G",1,108566.0,4.618161918342901,2.0536274393543845,0.5036484599959625,2.0065494070301866,2.8088665404616706,2.281270037895532,0.1675505985439103,2.419740288938765,0.0,3790.3125804812744,1171.6747158401888
61,"A,C,G",2,100092.0,3.346745999620008,1.3710582105165798,0.4381877654327598,2.1104805627347942,2.8716226232423834,2.377449215450364,0.1670653559527101,0.8173197388020494,1.5687046874710278,2768.5727509842823,848.0758153937438
62,"A,C,J,L,Z",1,62240.0,5.52195289459905,2.1909184801567934,0.564142262333185,2.7608384222924363,3.7934340359683025,3.316713952653976,0.1393263057998034,3.4740631966551883,1.163647455023933,3731.4991398440134,1498.9223338718884
63,"A,C,J,L,Z",2,57933.0,5.407654163299398,1.7696658630966913,0.5418487874712755,2.821455136493211,3.8476886371806343,3.360770297181909,0.12916157572366388,2.5087524364499614,3.854438877336591,3062.308690629294,1224.1282537234624
64,"A,C,J,Z,2,3,4,5",1,835476.0,8.266563840566409,4.05383349313692,0.9930503720021095,4.663081391665198,6.569934303801708,5.462946191432245,0.24244854613633224,12.067654457860655,8.587425938476484,6387.322462875041,4607.188138473074
65,"A,C,J,Z,2,3,4,5",2,790315.0,7.031255255955028,2.860069118204076,0.8756184048799751,4.822155221101974,6.650415798725518,5.5917449729577635,0.2452248083134182,11.01419640865721,4.725241887986145,5605.773815404908,2985.0031454991395
66,"B,D",1,58005.5,4.313721983231809,2.2425873439203396,0.4645574785668193,1.1961885655046498,1.7569919259790807,1.384991608637276,0.09344126795458643,1.011708030469141,2.9882919695308585,2523.4614305984196,862.178364656937
67,"B,D",2,55027.3,3.376004642780914,1.7054814343056601,0.4308898092642307,1.238002584596042,1.7874914533267914,1.4087458829669997,0.0945322343976959,8.038131466603986,2.97140140004701,2216.706383130528,624.4566266008931
68,"B,D,4",1,193141.0,4.843890231979673,2.7592982987616295,0.5672399135335227,1.8877903071063211,2.7472334024357137,2.212765116356076,0.12171013775806347,4.629754932835912,3.865843084394742,3152.89406171234,1835.9488341120236
69,"B,D,4",2,182356.0,4.06871615031918,2.008870376275298,0.5149952713842678,1.9413026753758604,2.7577543028177125,2.2583299441004514,0.11767572889288197,13.31392996032558,2.5536832826374694,3045.3144189821883,1040.1663129513115
70,"B,D,F,M",1,606747.0,8.289140247298594,1.4108576501900807,0.8332343675301463,2.281369866721664,3.465278205510974,2.9099105432328063,0.16018723639710578,14.826872472730603,5.716378438682087,5857.057249627888,1717.1685382866635
71,"B,D,F,M",2,537095.0,7.040274249344947,1.309850014965638,0.7950324602335586,2.4613671135385675,3.5905388526049564,2.8698257903718756,0.18321799582872536,14.50827623002903,2.5331315101020313,5436.910377024825,1405.1230881418726
72,"B,D,F,M,6",1,372601.0,8.921790894346424,2.169433989922895,0.9047365574954518,3.0789811628484016,4.4768825204132945,3.8238607477537325,0.18486248626289056,14.275421838398902,17.482723839585912,6439.922064904322,3019.1188501076085
73,"B,D,F,M,6",2,346560.0,7.809322469149485,2.017655437078223,0.8587792249342087,3.212894876519942,4.585203007839571,3.771393819369049,0.21291072469074804,12.577617378782435,6.792915453681692,6138.436079758604,2430.181995229926
74,"B,D,F,M,7",1,517766.0,8.73210888248244,1.7543513353077176,0.8654068232274963,3.0525653411543634,4.443075303833055,3.9217722011945804,0.1915182443276542,14.811491825428748,6.555410674955908,6268.980967960805,1871.0322483698558
75,"B,D,F,M,7",2,474480.0,8.116931208901246,2.2031032121772696,0.8746001136428766,3.1352574057929736,4.496413914783529,3.8467594775191474,0.22887439056014497,15.89493863672871,3.671368664992748,5955.879867686794,1820.7343005906637
76,"B,D,F,M,N,Q,R,W",1,963194.0,13.91114570485576,2.5774263981784684,1.4398935236570345,3.864761562665847,5.992869031880584,5.190079356325358,0.2636036305546578,24.89320736450844,6.642249748981756,10364.288863554326,2874.608894276673
77,"B,D,F,M,N,Q,R,W",2,888395.0,12.033611508769276,2.302302498534249,1.3667617191145809,4.1460973554779175,6.180208630734482,5.163319720290823,0.30344262033456837,24.594033656422503,5.605654926891729,9159.482447693217,2331.766889569907
78,"B,D,N,Q,R,2,3,4,5",1,390338.0,13.706626677597935,5.596284156854595,1.578372045942034,5.429072566975128,8.043132978195738,6.769007606600671,0.3319187674473073,21.08433004977708,11.738026362765252,10408.721903522524,5339.994919156545
79,"B,D,N,Q,R,2,3,4,5",2,359960.0,12.065223434086967,4.36564433559832,1.441622073121819,5.652776304494048,8.157981134514984,6.868864396267724,0.3621071746591788,26.65310612698011,8.799584720130559,9189.495002346348,3656.6150222720667
80,"B,Q",1,97137.5,3.622702780885877,2.1910682251828333,0.44024023360070635,1.2507977047246426,1.8103205946705383,1.4278229546880603,0.13279957799211095,1.1416327284852312,1.7167345430295375,2176.136708672595,1135.682450940616
81,"B,Q",2,95565.66666666667,2.913950945294027,1.6664369010417135,0.4022393790738681,1.343460447471909,1.8653811513856198,1.4862762186173442,0.13743130171206022,1.712748534388332,3.712748534388332,1784.4023387827165,744.8994153043209
82,"B,Q,R",1,198666.0,6.078858673717638,1.925933025359858,0.6641702008256554,1.5510680975291753,2.4964510244692497,2.1533153192125685,0.15309031910466567,6.9956395282192085,2.7440432579391603,3935.67758047143,1231.3588829951502
83,"B,Q,R",2,193083.0,5.276441432423557,1.4654871754015617,0.6203653704428436,1.6574297577478467,2.565413249745907,2.1855102481804587,0.1664874274835203,11.099919654103754,4.546455156830236,3403.6207599492363,855.2859990824853
84,"B,Q,SF",1,86101.0,5.311588278784507,3.19813507125522,0.6454832878523207,1.9059977586567072,2.7228739856226656,2.164180087524415,0.19380793220246445,1.6661007646840877,2.5054053405565995,3178.8619230170493,1658.4724747614757
85,"B,Q,SF",2,79924.0,4.276503957752421,2.4300491108135263,0.59061009892852,2.0427626516389568,2.8036773791785494,2.2509611769245486,0.2002971256905018,2.4962188685905278,5.411087944198283,2601.4157761994775,1086.32318244957
86,C,1,38312.8,1.9558764,0.53272164,0.17664252,0.66334254,0.91088516,0.7141687,0.055692054,1.0,0.0,973.0,423.0
87,C,2,36767.1,1.5152037,0.29310608,0.153474,0.70496595,0.9411357,0.74016124,0.054528214,1.0,0.0,788.0,308.0
